subjek,kategori,tabel_ringkas,tabel_lengkap,endpoint
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga yang Menempati Rumah dengan Dinding Terluas Bukan Bambu/lainnya, 1993-2021","Persentase Rumah Tangga yang Menempati Rumah dengan Dinding Terluas Bukan Bambu/lainnya, 1993-2021",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1545/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase rumah tangga yang memiliki akses nyaman (jarak 0.5 km) ke transportasi umum menurut provinsi, 2017 - 2020","Persentase rumah tangga yang memiliki akses nyaman (jarak 0.5 km) ke transportasi umum menurut provinsi, 2020",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2012/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase pelanggan terlayani jaringan internet akses tetap pitalebar (fixed broadband) terhadap total rumah tangga, menurut provinsi (Persen), 2019","Persentase pelanggan terlayani jaringan internet akses tetap pitalebar (fixed broadband) terhadap total rumah tangga, menurut provinsi (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2015/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga dengan Luas Lantai < 8 Meter Persegi per Kapita menurut Wilayah (Persen), 2019","Persentase Rumah Tangga dengan Luas Lantai < 8 Meter Persegi per Kapita menurut Wilayah (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1820/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Menurut Provinsi dan Bahan Bangunan Utama Atap Rumah Terluas (Persen), 2012 - 2021","Persentase Rumah Tangga Menurut Provinsi dan Bahan Bangunan Utama Atap Rumah Terluas (Persen), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2166/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Menurut Provinsi dan Bahan Bangunan Utama Dinding Rumah Terluas (Persen), 2012 - 2021","Persentase Rumah Tangga Menurut Provinsi dan Bahan Bangunan Utama Dinding Rumah Terluas (Persen), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2168/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Menurut Provinsi dan Bahan Bangunan Utama Lantai Rumah Terluas (Persen), 2012 - 2021","Persentase Rumah Tangga Menurut Provinsi dan Bahan Bangunan Utama Lantai Rumah Terluas (Persen), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2171/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Kumuh Perkotaan (40% Ke Bawah), Menurut Provinsi (Persen), 2015 - 2019","Persentase Rumah Tangga Kumuh Perkotaan (40% Ke Bawah), Menurut Provinsi (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1561/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sanitasi Layak Dan Berkelanjutan (40% Bawah), Menurut Daerah Tempat Tinggal (Persen), 2015 - 2019","Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sanitasi Layak Dan Berkelanjutan (40% Bawah), Menurut Daerah Tempat Tinggal (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1559/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sanitasi Layak Dan Berkelanjutan (40% Bawah), Menurut Provinsi (Persen), 2015 - 2019","Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sanitasi Layak Dan Berkelanjutan (40% Bawah), Menurut Provinsi (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1558/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sumber Air Minum Layak Dan Berkelanjutan (40% Bawah), Menurut Daerah Tempat Tinggal (Persen), 2015 - 2019","Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sumber Air Minum Layak Dan Berkelanjutan (40% Bawah), Menurut Daerah Tempat Tinggal (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1556/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sumber Air Minum Layak Dan Berkelanjutan (40% Bawah), Menurut Provinsi (Persen), 2015 - 2019","Persentase Rumah Tangga Yang Memiliki Akses Terhadap Layanan Sumber Air Minum Layak Dan Berkelanjutan (40% Bawah), Menurut Provinsi (Persen), 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1554/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga dengan Angkutan Utama yang Biasa Digunakan Menuju ke Tempat Bekerja dan Sekolah (Persen), 2014","Persentase Rumah Tangga dengan Angkutan Utama yang Biasa Digunakan Menuju ke Tempat Bekerja dan Sekolah (Persen), 2014",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1244/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,Persentase Rumah Tangga Menurut Provinsi dan Sumber Air Minum 2000-2016,Persentase Rumah Tangga Menurut Provinsi dan Sumber Air Minum 2000-2016,https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1361/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,"Persentase Rumah Tangga Menurut Provinsi dan Keberadaan Tanaman Keras/Tahunan di Pekarangan Rumah, 2013","Persentase Rumah Tangga Menurut Provinsi dan Keberadaan Tanaman Keras/Tahunan di Pekarangan Rumah, 2013",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1353/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,Jumlah Rusunawa dan Perumnas yang dibangun (Unit),Jumlah Rusunawa dan Perumnas yang dibangun (Unit),https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1558/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Pemukiman dan Perumahan,Persentase Rumah Tangga dengan Status Kepemilikan Bangunan Tempat Tinggal Milik Sendiri dan Jenis Bukti Kepemilikan Tanah Bangunan Tempat Tinggal Berupa Sertifikat Menurut Provinsi (Persen),TIDAK BISA AMBIL DETAIL ATAU ENDPOINT,
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Selang Waktu Terjadi Tindak Pidana Menurut Kepolisian Daerah, 2000 - 2023","Selang Waktu Terjadi Tindak Pidana Menurut Kepolisian Daerah, 2000 - 2023",https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1571/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) , 2000 - 2023","Risiko Penduduk Terkena Tindak Pidana (Per 100.000 Penduduk) , 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/299/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Persentase Penyelesaian Tindak Pidana (Persen), 2000 - 2023","Persentase Penyelesaian Tindak Pidana (Persen), 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/297/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Jumlah Tindak Pidana Menurut Kepolisian Daerah, 2000 - 2023","Jumlah Tindak Pidana Menurut Kepolisian Daerah, 2023",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/101/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Jenjang Pendidikan, 2012 - 2024","Indeks Perilaku Anti Korupsi (IPAK) Menurut Jenjang Pendidikan, 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1504/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Kelompok Umur, 2012 - 2024","Indeks Perilaku Anti Korupsi (IPAK) Menurut Kelompok Umur, 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1499/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi, 2012 - 2024","Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi, 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/635/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Daerah Tempat Tinggal, 2012 - 2024","Indeks Perilaku Anti Korupsi (IPAK) Menurut Daerah Tempat Tinggal, 2024",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1501/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Jumlah Kasus Kejahatan Pembunuhan Pada Satu Tahun Terakhir (Kasus), 2011 - 2022","Jumlah Kasus Kejahatan Pembunuhan Pada Satu Tahun Terakhir (Kasus), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1306/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Persentase Korban Kekerasan Dalam 12 Bulan Terakhir Yang Melaporkan Kepada Polisi Menurut Jenis Kelamin (Persen), 2015 - 2022","Persentase Korban Kekerasan Dalam 12 Bulan Terakhir Yang Melaporkan Kepada Polisi Menurut Jenis Kelamin (Persen), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1253/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Persentase Korban Kekerasan Dalam 12 Bulan Terakhir Yang Melaporkan Kepada Polisi (Persen), 2015 - 2022","Persentase Korban Kekerasan Dalam 12 Bulan Terakhir Yang Melaporkan Kepada Polisi (Persen), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1252/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Korban Kekerasan dalam 12 bulan terakhir yang Melaporkan Kepada Polisi (Persen), 2012 - 2022","Proporsi Korban Kekerasan dalam 12 bulan terakhir yang Melaporkan Kepada Polisi (Persen), 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1187/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Jenis Kelamin, 2015 - 2022","Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Jenis Kelamin, 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1309/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Klasifikasi Wilayah, 2015 - 2022","Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Klasifikasi Wilayah, 2022",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1308/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Rumah Tangga Yang Memiliki Anak Umur 1-17 Tahun Yang Mengalami Hukuman Fisik Dan/Atau Agresi Psikologis Dari Pengasuh Dalam Setahun Terakhir, 2014 - 2020","Proporsi Rumah Tangga Yang Memiliki Anak Umur 1-17 Tahun Yang Mengalami Hukuman Fisik Dan/Atau Agresi Psikologis Dari Pengasuh Dalam Setahun Terakhir, 2020",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1391/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Perempuan Dewasa Dan Anak Perempuan (Umur 15-64 Tahun) Mengalami Kekerasan (Fisik, Seksual, Atau Emosional) Oleh Pasangan Atau Mantan Pasangan Dalam 12 Bulan Terakhir, 2016 - 2021","Proporsi Perempuan Dewasa Dan Anak Perempuan (Umur 15-64 Tahun) Mengalami Kekerasan (Fisik, Seksual, Atau Emosional) Oleh Pasangan Atau Mantan Pasangan Dalam 12 Bulan Terakhir, 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1375/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Jumlah Kejahatan yang Dilaporkan, Risiko Penduduk Terkena Kejahatan per 100.000 Penduduk, Persentase Penyelesaian Kejahatan, dan Selang Waktu Terjadinya Kejahatan Menurut Provinsi, 2015 - 2021","Jumlah Kejahatan yang Dilaporkan, Risiko Penduduk Terkena Kejahatan per 100.000 Penduduk, Persentase Penyelesaian Kejahatan, dan  Selang Waktu Terjadinya Kejahatan Menurut Kepolisian Daerah , 2021",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2021/id_tabel/VUgxYW9RNHZMS3JqN3VQekk2TFcwUT09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya, 2014 - 2020","Proporsi Penduduk Yang Merasa Aman Berjalan Sendirian Di Area Tempat Tinggalnya, 2020",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1312/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Rumah Tangga Yang Memiliki Anak Umur 1-17 Tahun Yang Mengalami Hukuman Fisik Dan/Atau Agresi Psikologis Dari Pengasuh Dalam Setahun Terakhir Menurut Wilayah Tempat Tinggal, 2014 - 2020","Proporsi Rumah Tangga Yang Memiliki Anak Umur 1-17 Tahun Yang Mengalami Hukuman Fisik Dan/Atau Agresi Psikologis Dari Pengasuh Dalam Setahun Terakhir Menurut Wilayah Tempat Tinggal, 2020",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1392/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi, 2015 - 2019","Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Provinsi, 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1311/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Jumlah kasus dan Persentase korban kekerasan terhadap perempuan yang mendapat layanan komprehensif, 2017 - 2019","Jumlah kasus dan Persentase korban kekerasan terhadap perempuan yang mendapat layanan komprehensif, 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1823/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Prevalensi Kekerasan Terhadap Anak Perempuan Menurut Jenis Kekerasan (Persen), 2013","Prevalensi Kekerasan Terhadap Anak Perempuan Menurut Jenis Kekerasan (Persen), 2013",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1822/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Jumlah Desa Tertinggal menurut Provinsi (Desa), 2019 - 2021","Jumlah Desa Tertinggal menurut Provinsi (Desa), 2021",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/2191/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Jumlah Penyalahgunaan Narkotika dan Pengguna Alkohol Yang Merugikan, Yang Mengakses Layanan Rehabilitasi Medis, 2016 - 2019","Jumlah Penyalahgunaan Narkotika dan Pengguna Alkohol Yang Merugikan, Yang Mengakses Layanan Rehabilitasi Medis, 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1789/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi perempuan muda umur 18-24 tahun yang mengalami kekerasan seksual sebelum umur 18 tahun, 2013 - 2018","Proporsi perempuan muda umur 18-24 tahun yang mengalami kekerasan seksual sebelum umur 18 tahun, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1317/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Kelompok Umur, 2015 - 2018","Proporsi Penduduk Yang Menjadi Korban Kejahatan Kekerasan Dalam 12 Bulan Terakhir Menurut Kelompok Umur, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1310/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Prevalensi Kekerasan Terhadap Anak Laki-Laki, 2013 - 2018","Prevalensi Kekerasan Terhadap Anak Laki-Laki, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1369/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Prevalensi Kekerasan Terhadap Anak Perempuan, 2013 - 2018","Prevalensi Kekerasan Terhadap Anak Perempuan, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1364/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi laki-laki muda umur 18-24 tahun yang mengalami kekerasan seksual sebelum umur 18 tahun, 2013 - 2018","Proporsi laki-laki muda umur 18-24 tahun yang mengalami kekerasan seksual sebelum umur 18 tahun, 2018",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1371/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi Perempuan Dewasa Dan Anak Perempuan (Umur 15-64 Tahun) Mengalami Kekerasan (Fisik, Seksual, Atau Emosional) Oleh Pasangan Atau Mantan Pasangan Dalam 12 Bulan Terakhir Menurut Jenis Kekerasan , 2016","Proporsi Perempuan Dewasa Dan Anak Perempuan (Umur 15-64 Tahun) Mengalami Kekerasan (Fisik, Seksual, Atau Emosional) Oleh Pasangan Atau Mantan Pasangan Dalam 12 Bulan Terakhir Menurut Jenis Kekerasan , 2016",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1378/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi perempuan dan laki-laki muda umur 18-24 tahun yang mengalami kekerasan seksual sebelum umur 18 tahun, 2013","Proporsi perempuan dan laki-laki muda umur 18-24 tahun yang mengalami kekerasan seksual sebelum umur 18 tahun, 2013",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1318/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Jumlah Penanganan Pengaduan Pelanggaran Hak Asasi Manusia, 2012 - 2016","Jumlah Penanganan Pengaduan Pelanggaran Hak Asasi Manusia, 2016",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1240/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Proporsi tahanan yang melebihi masa penahanan terhadap seluruh jumlah tahanan, 2014 - 2019","Proporsi tahanan yang melebihi masa penahanan terhadap seluruh jumlah tahanan, 2019",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/1191/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,Jumlah Penghuni Lapas per Kanwil,Jumlah Penghuni Lapas per Kanwil,https://webapi.bps.go.id/v1/api/view/domain/0000/model/statictable/lang/ind/id/1970/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Daerah Tempat Tinggal, 2012 - 2015","Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Daerah Tempat Tinggal, 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/595/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Jenis Kelamin, 2012 - 2015","Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Jenis Kelamin, 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/592/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Jenjang Pendidikan, 2012 - 2015","Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Jenjang Pendidikan, 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/597/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Hukum dan Kriminal,"Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Kelompok Umur, 2012 - 2015","Indeks Perilaku Anti Korupsi (IPAK) Menurut Dimensi dan Kelompok Umur, 2015",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/594/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Budaya,"Jumlah Jemaah Haji yang Diberangkatkan ke Tanah Suci Mekah Menurut Provinsi, 2017 - 2024","Jumlah Jemaah Haji yang Diberangkatkan ke Tanah Suci Mekah Menurut Provinsi, 2024",https://webapi.bps.go.id/v1/api/interoperabilitas/datasource/simdasi/id/25/tahun/2024/id_tabel/eVp0d2JDQmlzZzRVc2FESkNvZThPdz09/wilayah/0000000/key/[WebAPI_KEY]
Statistik Demografi dan Sosial,Budaya,"Buku Cerita, 2012","Buku Cerita, 2012",https://webapi.bps.go.id/v1/api/list/model/data/lang/ind/domain/0000/var/647/key/[WebAPI_KEY]
